cars_P,cars_O,wait_P,wait_O,ped_P,hour_norm,is_rush_hour,green_time
14,20,5.357331146405999,13.819819053009699,1,0.25,0,26.735733114640603
7,10,8.24862830024528,23.637986512133477,1,0.375,1,26.42486283002453
13,25,67.45455557635498,84.64970754217708,0,0.08333333333333333,0,27.145455557635497
24,3,11.334662186361296,24.493782577882655,1,0.6666666666666666,1,40.0
5,22,83.6461321455911,37.32998526304101,0,0.4583333333333333,0,22.36461321455911
8,8,79.31268979298272,74.76043587794692,1,0.20833333333333334,0,29.331268979298272
8,6,8.8534202890831,70.15160191651306,1,0.4166666666666667,0,22.28534202890831
14,23,8.580153065691217,6.239195642343102,0,0.20833333333333334,0,22.058015306569125
14,6,52.377363833896496,68.08337393345796,0,0.16666666666666666,0,26.43773638338965
25,0,62.580611377701786,33.11570346345575,1,0.875,0,40.0
24,18,27.997216009743084,56.502985881019896,1,0.20833333333333334,0,36.99972160097431
21,0,52.09777568806197,14.715033861647514,1,0.5833333333333334,0,37.0097775688062
3,13,60.380476289026035,76.1353052982118,1,0.08333333333333333,0,23.438047628902602
1,14,60.522047315850834,39.31569650969298,1,0.16666666666666666,0,21.852204731585083
18,15,40.17441233806783,58.34940849370145,1,0.9166666666666666,0,33.417441233806784
13,17,27.866242935322692,42.579922233508555,1,0.75,1,33.18662429353227
9,2,10.32842725199439,86.66274463262123,0,0.9166666666666666,0,18.23284272519944
13,14,6.148283482573644,53.15752664120041,0,0.7083333333333334,1,26.014828348257364
5,4,68.90919626950868,84.04663033130494,1,0.7083333333333334,1,30.89091962695087
21,10,15.00112625806106,61.94955893008661,0,0.2916666666666667,1,33.30011262580611
15,12,15.2461669498303,32.89753239110981,1,0.125,0,28.52461669498303
22,4,29.887486099501235,3.363111155525104,0,0.375,1,35.58874860995012
9,25,24.69613703049364,15.663595443046383,0,0.5,0,19.669613703049365
15,22,50.127779482235894,24.255279577838497,1,0.75,1,37.01277794822359
3,9,33.27550752888211,49.69884152989116,1,0.375,1,25.727550752888213
2,14,62.727000491961356,26.042509769298505,0,0.2916666666666667,1,22.872700049196133
25,0,9.875143259762398,30.17695187131146,0,0.375,1,35.987514325976235
1,3,73.49013500857392,8.828681308748937,1,0.5833333333333334,0,23.149013500857393
9,23,12.613550860911433,22.894922934608033,1,0.3333333333333333,1,28.461355086091142
13,13,52.035094820244844,46.51338031921625,1,0.5416666666666666,0,30.603509482024485
7,22,56.57471102576055,60.02397299498634,1,0.16666666666666666,0,26.257471102576055
3,18,16.383189571110574,22.60910685979263,1,0.3333333333333333,1,24.03831895711106
3,10,10.035422000182143,17.717802372511624,0,0.75,1,18.403542200018215
22,10,47.69346154953702,4.047983988986066,1,0.5416666666666666,0,37.3693461549537
3,5,23.12887051410305,63.47916295788718,0,0.7916666666666666,0,14.712887051410306
10,5,74.48073665325099,82.4956747495845,0,0.25,0,25.448073665325097
3,23,61.8406268542163,79.61203041260849,1,0.08333333333333333,0,23.58406268542163
9,6,45.39911562248646,64.42990996563343,1,0.20833333333333334,0,26.739911562248647
24,7,80.89939738313824,45.22371227590461,0,0.5833333333333334,0,37.28993973831383
12,6,86.76345807064835,4.8294155873879845,1,0.75,1,38.276345807064835
22,15,84.81713074076447,36.63041729386154,0,0.20833333333333334,0,36.08171307407645
18,5,28.45058325559888,55.92637683767136,1,0.4583333333333333,0,32.24505832555989
20,19,38.02047818660062,37.54079435861151,0,0.5,0,29.802047818660064
13,18,37.523026206044285,63.36336176399846,0,0.9583333333333334,0,24.152302620604427
14,2,0.9244030091858013,61.60810249526757,1,0.6666666666666666,1,31.29244030091858
1,10,30.310817137029936,70.26875981547107,1,0.625,0,18.831081713702993
20,22,51.69071591262232,80.67096542891065,0,0.041666666666666664,0,31.16907159126223
2,22,26.602581400043235,16.59383334197175,1,0.9583333333333334,0,19.260258140004325
7,21,7.884954277622843,84.75944877723958,0,0.041666666666666664,0,16.388495427762287
9,13,23.051973861463523,45.940274929577214,0,0.0,0,19.505197386146353
23,4,59.97945354167713,7.578787045502575,0,0.9166666666666666,0,34.39794535416772
24,18,67.03172895899272,81.7385487047631,1,0.08333333333333333,0,40.0
6,25,85.92422664619687,42.579290793794144,0,0.6666666666666666,1,28.392422664619687
7,16,41.66234686059303,14.218030878909309,1,0.2916666666666667,1,29.766234686059306
4,3,27.50232147982299,79.73667305236933,0,0.5,0,15.950232147982298
6,13,74.2669329953834,40.819353184734396,0,0.5,0,22.22669329953834
1,17,70.72902158118606,45.31537698402308,1,0.0,0,22.872902158118606
24,4,8.02892951085671,9.530052392498453,0,0.5,0,30.002892951085673
11,6,6.445254659810395,84.56369957265021,0,0.9166666666666666,0,19.44452546598104
7,15,55.25442933252812,26.92020290919995,0,0.9583333333333334,0,21.125442933252813
23,8,26.726856105645844,79.21280336179107,1,0.2916666666666667,1,40.0
7,22,17.912164234963978,59.145305577161146,0,0.5,0,17.3912164234964
9,24,82.09108012992259,80.87745725035951,0,0.041666666666666664,0,25.409108012992256
10,21,30.639055228510507,60.075736376823386,0,0.375,1,26.06390552285105
6,15,12.144869179735448,84.84054032028925,0,0.7083333333333334,1,21.014486917973546
6,11,41.46667237543572,38.13484058169108,0,0.20833333333333334,0,18.946667237543572
21,15,47.21001994160451,89.72848320858773,0,0.9166666666666666,0,31.52100199416045
0,19,3.6003528998276737,11.946795028306951,0,0.875,0,10.360035289982767
18,12,18.990121282457324,0.3409247104023694,1,0.6666666666666666,1,36.299012128245735
17,3,23.455496368465273,4.555556211577181,1,0.625,0,30.94554963684653
1,15,12.367410873505053,63.22627821731961,1,0.5833333333333334,0,17.036741087350507
10,21,5.458098929627825,17.792756430303285,0,0.08333333333333333,0,18.545809892962783
13,24,24.440988068719424,10.38531571901692,0,0.4166666666666667,0,22.84409880687194
25,15,49.96143717535284,49.27426515001237,0,0.5,0,34.99614371753528
2,15,43.62181183032,1.5473599691272089,0,0.0,0,15.962181183032
6,7,27.797549626247164,46.45880598587364,0,0.625,0,17.57975496262472
24,19,35.37110056846726,15.627302770096422,0,0.08333333333333333,0,32.73711005684673
25,3,44.55347764315567,8.568768698656385,0,0.5,0,34.45534776431557
10,8,4.9695443920936135,54.62905836843409,1,0.6666666666666666,1,28.49695443920936
17,23,72.35383126338225,74.43504162870222,1,0.8333333333333334,0,35.83538312633823
3,21,80.77969953905925,69.38058207442732,0,0.3333333333333333,1,25.477969953905927
1,21,77.72555509978686,36.29523151649072,0,0.625,0,18.572555509978688
18,11,89.66493235223379,88.5041348392113,0,0.9583333333333334,0,33.36649323522338
5,16,73.7650780651452,55.35365816092557,1,0.875,0,26.37650780651452
14,14,12.372935782840882,24.326680777008967,0,0.9166666666666666,0,22.43729357828409
3,21,19.983483199491914,7.504997359661848,1,0.625,0,19.398348319949193
11,20,0.7984092306395374,17.59575874772367,0,0.041666666666666664,0,18.879840923063956
0,8,77.0905073499245,82.35388615490434,0,0.5833333333333334,0,17.70905073499245
8,11,80.07769318139435,9.520009133602032,1,0.3333333333333333,1,34.40776931813944
10,12,30.68928326560051,31.700000952719783,1,0.25,0,26.06892832656005
16,9,59.58666245128529,44.028211432190474,0,0.041666666666666664,0,28.75866624512853
1,8,77.89150193057927,32.10010682872504,0,0.7916666666666666,0,18.58915019305793
23,18,42.66217983837582,85.96841474880232,1,0.2916666666666667,1,40.0
0,25,13.50866871108623,69.09996352747527,1,0.20833333333333334,0,16.35086687110862
12,9,55.17213530848536,23.75136518249292,1,0.125,0,30.117213530848538
18,11,61.57122597792187,74.10951120170692,1,0.9166666666666666,0,35.55712259779219
19,7,64.9307460130925,78.52115627854361,0,0.3333333333333333,1,36.69307460130925
0,16,14.955961468388088,63.965385309439625,0,0.7916666666666666,0,11.495596146838809
8,11,22.015278545326336,77.5438044441872,1,0.4583333333333333,0,23.601527854532634
17,12,78.56662630171138,29.746451450658576,1,0.5,0,36.45666263017114
9,7,58.246707157962234,62.982957583079056,1,0.08333333333333333,0,28.024670715796223
10,14,82.03101074651678,13.292103784907946,1,0.7083333333333334,1,36.20310107465168
2,8,19.147961025673187,10.648308278344505,1,0.7083333333333334,1,23.514796102567317
0,10,45.695345213620854,0.05364696549848169,1,0.625,0,19.569534521362087
3,19,21.884954980449002,59.77123231275196,1,0.041666666666666664,0,19.5884954980449
0,19,74.30199310993821,48.51207882906832,1,0.4166666666666667,0,22.43019931099382
0,16,69.34730768597724,54.73435141265944,1,0.2916666666666667,1,26.934730768597724
14,21,60.37791358896966,74.79995737666003,1,0.16666666666666666,0,32.23779135889697
12,0,19.592241499513122,38.04212434855774,0,0.08333333333333333,0,21.559224149951312
21,9,6.4658318489855615,71.59395131071068,0,0.5416666666666666,0,27.446583184898557
3,3,19.111307928127207,15.679043088005123,0,0.25,0,14.31113079281272
17,11,77.42732165043569,47.28694478025427,1,0.9166666666666666,0,36.34273216504357
6,16,17.351642807757315,71.62936862262121,0,0.25,0,16.53516428077573
19,22,71.56193042319677,76.27916815251156,0,0.08333333333333333,0,32.35619304231968
18,11,74.16431962300439,0.12677299151074628,1,0.875,0,36.81643196230044
5,6,1.6086404627218398,58.389157377204405,1,0.9583333333333334,0,19.160864046272184
22,19,56.95351092071107,89.82027680491088,0,0.5,0,33.29535109207111
23,4,53.6003512371043,68.43825132632107,0,0.625,0,33.76003512371043
2,6,44.897873123139476,42.47157996479549,1,0.3333333333333333,1,26.08978731231395
5,23,86.29259102285229,83.97706871953797,1,0.3333333333333333,1,32.62925910228523
1,2,54.07393432366505,65.43885516293767,1,0.7083333333333334,1,26.207393432366505
15,13,74.134211274713,51.43882237005022,1,0.125,0,34.413421127471295
6,21,4.440464998011167,35.03526955839331,1,0.4583333333333333,0,20.244046499801115
16,19,30.531267258712056,12.623852488377342,0,0.125,0,25.853126725871206
23,11,8.218507873530301,81.78729214962298,1,0.125,0,34.221850787353034
10,18,12.738346946152394,35.07080052413381,1,0.3333333333333333,1,29.27383469461524
11,5,50.76775994221344,9.983904268220346,1,0.08333333333333333,0,28.876775994221344
10,7,22.918732246937207,39.867510014382006,1,0.8333333333333334,0,25.29187322469372
6,17,46.97740062562758,40.924604139032574,1,0.9166666666666666,0,24.49774006256276
4,15,43.32553886044916,66.08002575897837,1,0.875,0,22.532553886044916
19,21,45.21124659981822,87.99844222540072,0,0.25,0,29.721124659981825
5,2,63.435533909959084,28.29132537616444,1,0.5,0,25.343553390995908
19,16,36.293571019364514,53.19598446888851,1,0.16666666666666666,0,33.82935710193645
5,8,57.42311755709061,14.674443695297741,0,0.5833333333333334,0,19.74231175570906
24,3,53.44315123764089,31.614727482764923,0,0.7083333333333334,1,39.54431512376409
20,19,36.384848794595555,12.3111486599706,1,0.6666666666666666,1,39.638484879459554
3,12,75.5035852176321,26.321942879917295,1,0.75,1,29.95035852176321
21,25,87.48524373463414,28.71227863987895,1,0.125,0,40.0
4,15,43.574814571117756,15.882147316705204,0,0.9583333333333334,0,17.557481457111777
5,22,10.112831876994568,56.75886589962352,1,0.16666666666666666,0,20.011283187699455
25,18,46.41454485365591,52.6457726826102,1,0.2916666666666667,1,40.0
7,17,36.733482422565984,57.08213113800636,0,0.041666666666666664,0,19.2733482422566
19,16,23.99585408131957,45.03468571974615,0,0.625,0,27.59958540813196
8,13,3.558074907235682,64.58266938178126,1,0.041666666666666664,0,21.755807490723566
17,15,68.01343011382708,52.176589203739375,1,0.8333333333333334,0,35.40134301138271
21,15,38.08009584537123,49.0187968671429,0,0.08333333333333333,0,30.608009584537125
2,7,16.92368559114684,24.650889990673466,1,0.8333333333333334,0,18.292368559114685
17,5,48.897165480736234,20.526591031971034,0,0.0,0,28.489716548073623
24,11,1.183284790931074,27.742855222490103,1,0.041666666666666664,0,34.31832847909311
4,21,80.49614803520657,32.791729737867016,0,0.375,1,26.249614803520657
4,12,88.58232356741789,62.622507794162104,1,0.625,0,27.05823235674179
10,23,76.50982209369583,84.57358684592144,0,0.4583333333333333,0,25.650982209369584
10,19,88.65750085905422,51.83478516773631,1,0.4166666666666667,0,31.865750085905425
25,10,76.09544371842681,48.85275575055798,1,0.16666666666666666,0,40.0
14,2,58.65543903368683,27.35096703829295,0,0.0,0,27.065543903368685
22,16,68.9187923038565,19.90903189422084,0,0.875,0,34.49187923038565
0,25,82.02299055691742,55.45989418881368,0,0.041666666666666664,0,18.202299055691743
19,7,46.33070379368491,32.57510988876172,1,0.08333333333333333,0,34.83307037936849
16,24,78.91299172885505,52.355154791034984,1,0.0,0,35.69129917288551
4,1,71.68877367829903,85.83814763015786,1,0.08333333333333333,0,25.368877367829903
25,18,65.93550789482882,86.04503529540219,1,0.8333333333333334,0,40.0
18,20,22.138388331636165,0.5483115417775586,1,0.5416666666666666,0,31.613838833163616
23,12,61.82532708809859,41.654607212859034,0,0.6666666666666666,1,39.582532708809865
0,14,23.449600347091312,10.231869237928894,0,0.625,0,12.344960034709132
10,16,35.540725153280306,34.09064731823944,0,0.20833333333333334,0,21.55407251532803
13,20,73.90248248299866,36.457104169312906,0,0.041666666666666664,0,27.790248248299864
23,19,14.277856810879513,16.115656429082968,1,0.375,1,39.82778568108795
19,15,58.73790423672623,28.146420642435313,1,0.8333333333333334,0,36.07379042367263
3,11,85.13875376879871,44.46773643267171,1,0.5416666666666666,0,25.913875376879872
8,11,17.506985445592864,33.57186527713162,0,0.25,0,18.150698544559283
25,12,76.33630512441043,15.324301665124962,1,0.7916666666666666,0,40.0
11,19,41.235410466948586,52.09845469435183,1,0.375,1,32.92354104669486
6,17,59.443404704968835,31.013527642417124,1,0.5,0,25.744340470496883
19,19,63.11566703362953,77.23520483551752,1,0.9583333333333334,0,36.51156670336296
24,25,10.168295532363697,84.18712883044432,0,0.9166666666666666,0,30.216829553236373
25,6,44.14723634152315,80.61164130499436,1,0.6666666666666666,1,40.0
7,17,67.34724635240292,87.76305812741381,1,0.2916666666666667,1,32.33472463524029
24,3,12.025567542656612,66.00785377936296,1,0.16666666666666666,0,35.40255675426566
24,1,87.86339358441482,61.4690956605955,1,0.20833333333333334,0,40.0
12,14,78.41377158708127,3.626191192260677,1,0.4583333333333333,0,32.44137715870813
20,9,76.56140823009464,82.91705552564203,1,0.6666666666666666,1,40.0
2,13,42.22341259544411,27.388006242846796,0,0.5416666666666666,0,15.82234125954441
9,19,74.88659739706189,89.61242207785044,1,0.5,0,29.68865973970619
21,10,65.42305917669417,54.42709015917197,0,0.4583333333333333,0,33.34230591766942
9,18,41.476981586550814,46.60043849956697,0,0.375,1,26.34769815865508
2,14,12.595761661396361,10.494383609276518,1,0.6666666666666666,1,22.859576166139636
22,15,83.48706582248155,3.656308194333524,0,0.875,0,35.94870658224816
22,13,57.011178196153274,24.14111428585403,1,0.0,0,38.30111781961533
21,20,28.687877561361752,29.592173091279218,0,0.08333333333333333,0,29.668787756136176
17,12,3.76748304467174,34.8788973252824,1,0.2916666666666667,1,33.97674830446718
4,17,8.9220748182762,72.15526513909165,0,0.9166666666666666,0,14.09220748182762
6,20,67.62044375499124,78.21828593880085,1,0.8333333333333334,0,26.562044375499127
5,13,67.84464818992143,1.7476350421175157,1,0.08333333333333333,0,25.78446481899214
0,14,26.54742207275504,70.03809853959068,1,0.041666666666666664,0,17.654742207275504
13,24,85.08915080826979,2.9330636990985957,0,0.25,0,28.90891508082698
19,0,13.043891621752255,18.118565860712938,1,0.5416666666666666,0,31.50438916217523
22,10,9.730383150723693,57.806516898975325,1,0.08333333333333333,0,33.57303831507237
20,5,16.15125989864352,71.69094235589685,1,0.6666666666666666,1,37.61512598986435
19,19,8.43061036529263,50.839316891108055,0,0.6666666666666666,1,31.043061036529267
22,10,80.78296038814574,46.33839103851831,1,0.125,0,40.0
18,0,58.65788257039622,36.7971737581202,0,0.4583333333333333,0,30.26578825703962
25,9,49.0580499664855,5.187567843030955,0,0.4583333333333333,0,34.90580499664855
5,3,22.23222726806693,46.728302723703266,0,0.4166666666666667,0,16.223222726806693
17,7,51.519563795200995,28.521191835792767,0,0.041666666666666664,0,28.751956379520102
3,10,44.986960702622156,56.53476925216486,1,0.625,0,21.898696070262215
10,11,56.78509201242787,69.46458206978475,1,0.08333333333333333,0,28.678509201242786
17,10,12.288412132781257,30.793329274757152,1,0.5416666666666666,0,29.828841213278128
19,5,32.08461673553576,72.42082455648851,0,0.4583333333333333,0,28.408461673553578
18,19,84.9950273320163,1.1659761581984918,0,0.7083333333333334,1,37.89950273320163
2,7,79.28958794580038,8.079546203217864,0,0.5416666666666666,0,19.52895879458004
14,7,79.58922416199177,60.6920293503022,0,0.0,0,29.15892241619918
15,25,57.26888004893027,1.4178638923357478,0,0.9166666666666666,0,27.726888004893027
20,23,4.698723114815328,63.79075536941163,0,0.25,0,26.469872311481534
13,4,71.72113507401264,57.378560927250255,0,0.20833333333333334,0,27.572113507401262
17,22,1.9918025194020061,87.85641346908534,0,0.7083333333333334,1,28.799180251940204
24,0,17.924594924554576,70.22438114440111,1,0.9166666666666666,0,35.99245949245546
19,0,63.98771465995572,47.0490295889509,1,0.0,0,36.598771465995576
24,14,63.40900477541627,78.91527180165599,1,0.25,0,40.0
2,6,41.79553674726551,29.18399095936806,1,0.125,0,20.77955367472655
21,12,16.37631322920851,81.93870838621953,1,0.375,1,38.43763132292085
5,13,49.664443463398285,81.96556403359588,0,0.5416666666666666,0,18.966444346339827
23,23,7.910078700562289,83.43201218064647,0,0.7083333333333334,1,34.19100787005623
15,9,65.6039634727837,51.1757362615067,1,0.4583333333333333,0,33.56039634727837
25,15,45.509903024734726,21.981800589194176,1,0.2916666666666667,1,40.0
7,9,86.28349757994768,22.821930414272,1,0.3333333333333333,1,34.22834975799477
9,4,2.213830439625065,12.173588239319436,1,0.25,0,22.421383043962507
17,17,78.01307625874539,44.5501814092394,1,0.041666666666666664,0,36.40130762587454
19,21,49.59311561623297,78.34707456822221,0,0.9166666666666666,0,30.1593115616233
23,19,9.055757014803012,75.96174061697243,0,0.7083333333333334,1,34.30557570148031
7,4,38.167910435545714,59.35404917980279,1,0.16666666666666666,0,24.416791043554575
20,20,19.26107185599236,87.69561540532794,1,0.375,1,37.926107185599236
8,4,61.85675645586957,20.381718421304853,1,0.25,0,27.585675645586957
7,21,3.5842409410190843,70.15248352462343,1,0.75,1,25.958424094101908
11,7,23.77103308120545,84.79016827097931,0,0.9583333333333334,0,21.177103308120547
0,16,54.311962976148386,6.764782923294463,1,0.7083333333333334,1,25.43119629761484
6,0,32.119241983406006,37.7804665984452,1,0.5416666666666666,0,23.0119241983406
22,24,70.61539899754638,70.05388560473997,1,0.7083333333333334,1,40.0
9,21,30.52698628559162,26.147563534463945,0,0.4583333333333333,0,20.252698628559163
22,3,33.80200323338819,73.355296715148,1,0.625,0,35.98020032333882
22,11,49.99209509495221,14.043332369763323,0,0.5,0,32.599209509495225
18,7,75.59336460785896,89.45105357821369,0,0.25,0,31.959336460785895
9,8,41.85193459491746,65.02313169268753,0,0.375,1,26.385193459491745
1,16,13.006978870443476,20.584521620782056,1,0.4166666666666667,0,17.100697887044348
25,21,51.2125278148018,18.04824280365485,0,0.8333333333333334,0,35.12125278148018
15,8,18.23358309682395,35.49029929074737,0,0.5416666666666666,0,23.823358309682394
1,12,6.361133245623391,74.84859006878293,0,0.8333333333333334,0,11.43611332456234
21,10,87.86916734237602,75.5476255924447,1,0.6666666666666666,1,40.0
23,14,61.05124561364013,85.56434747255598,0,0.16666666666666666,0,34.50512456136401
4,25,19.872584150430807,67.84029324808246,0,0.08333333333333333,0,15.18725841504308
17,0,83.94668676131539,80.29148868523917,1,0.875,0,36.99466867613154
2,11,4.074665229594291,42.31848135095914,0,0.75,1,17.00746652295943
6,25,66.80737367380739,27.825420258547496,0,0.2916666666666667,1,26.48073736738074
15,20,16.071426782127578,21.380770454774815,1,0.8333333333333334,0,28.607142678212757
1,1,75.681884717424,58.35347042001749,1,0.7083333333333334,1,28.3681884717424
12,1,3.886858089758347,46.41838834747313,0,0.7083333333333334,1,24.988685808975838
2,7,43.94034416327643,70.56492306182568,0,0.041666666666666664,0,15.994034416327644
7,14,0.9824362493020711,87.21181954266429,0,0.20833333333333334,0,15.698243624930209
14,7,80.31741419846824,8.610330132518234,1,0.875,0,34.23174141984683
17,13,58.30545158340207,39.91923748237755,0,0.2916666666666667,1,34.43054515834021
2,8,66.08118879656993,43.51516757371269,0,0.375,1,23.208118879656993
22,9,77.7686292998104,54.34133554671787,0,0.25,0,35.376862929981044
7,7,42.035062690230866,8.033339941579863,1,0.4166666666666667,0,24.80350626902309
2,15,0.8977572938959333,32.949483622589476,1,0.041666666666666664,0,16.689775729389595
8,18,60.91468553575371,18.208611201970164,1,0.3333333333333333,1,32.49146855357537
16,2,85.86915523941201,76.84180261140155,0,0.5416666666666666,0,31.3869155239412
12,16,79.14536895789686,86.54598068963746,1,0.8333333333333334,0,32.51453689578969
19,8,76.66510167581981,38.670319617762395,1,0.5416666666666666,0,37.866510167581986
13,22,88.41909421690224,22.83336028269821,0,0.16666666666666666,0,29.241909421690224
24,17,47.76055492507365,50.013142937169455,1,0.9166666666666666,0,38.97605549250737
0,10,16.504724666465364,77.70345349091565,1,0.041666666666666664,0,16.650472466646537
22,24,29.119306066184922,67.04413304055971,0,0.0,0,30.511930606618492
0,7,32.977834404867814,6.698451702415486,0,0.25,0,13.297783440486782
20,19,52.83634515911621,16.715783634752558,1,0.5416666666666666,0,36.28363451591162
25,3,62.43225771285269,44.39662023471069,0,0.5416666666666666,0,36.24322577128527
19,0,32.32710552196874,15.851388966633309,1,0.4166666666666667,0,33.43271055219688
0,0,23.950548164268874,47.354865906528055,0,0.9166666666666666,0,12.395054816426887
12,19,42.70197421868579,76.4235481186266,0,0.2916666666666667,1,28.870197421868582
11,15,82.7373756699182,32.626075907197325,1,0.6666666666666666,1,37.073737566991824
9,13,85.18834853632367,25.54256747734586,0,0.9583333333333334,0,25.718834853632366
22,1,0.4118134655761341,24.10184297756055,1,0.25,0,32.641181346557616
20,22,5.17160902810558,51.3773984349868,0,0.875,0,26.51716090281056
21,10,44.70454449805598,22.19175407790811,1,0.8333333333333334,0,36.2704544498056
18,19,5.560435010790653,3.0682722480788263,1,0.5416666666666666,0,29.956043501079066
15,23,24.912908713731348,53.72552622674053,0,0.0,0,24.491290871373135
8,2,76.4652070776557,9.512388716082947,1,0.2916666666666667,1,34.046520707765566
5,15,71.28377174666305,69.08051990462923,1,0.041666666666666664,0,26.128377174666305
2,4,78.44853100620739,11.199367842924616,0,0.5,0,19.44485310062074
15,12,15.691073155436357,44.60056874329166,0,0.7083333333333334,1,28.569107315543636
24,22,17.37789562204308,29.69785251856441,0,0.20833333333333334,0,30.937789562204312
12,16,53.10941842675581,24.12624485321932,1,0.6666666666666666,1,34.910941842675584
24,20,89.95449153272364,31.050430441646203,1,0.4583333333333333,0,40.0
6,18,61.45461468717971,38.80624674981737,1,0.08333333333333333,0,25.945461468717973
0,20,86.3124095131319,62.44236615810998,0,0.2916666666666667,1,23.63124095131319
2,20,26.362028266973653,60.623070300817716,1,0.5416666666666666,0,19.236202826697365
1,8,73.35707194160676,9.581019380223324,1,0.25,0,23.135707194160677
17,11,83.36153953393385,13.70591295110476,1,0.08333333333333333,0,36.93615395339339
17,12,67.39856474525716,10.957330430593776,0,0.6666666666666666,1,35.33985647452572
3,14,18.90908819203741,65.78546275844634,1,0.9583333333333334,0,19.290908819203743
5,19,0.3758349472878675,64.30741777242584,1,0.5416666666666666,0,19.037583494728786
1,6,50.58452350372421,76.91411094416662,1,0.20833333333333334,0,20.858452350372424
23,7,41.348220566596126,72.26685719243227,1,0.0,0,37.534822056659614
12,3,78.31501292880739,19.320172066917564,1,0.25,0,32.43150129288074
2,3,10.77091719451387,36.35228045805853,0,0.375,1,17.677091719451386
0,3,32.64404931900808,47.529524414137775,0,0.5,0,13.264404931900808
1,4,9.336854162672983,62.251911437633645,1,0.4583333333333333,0,16.7336854162673
6,19,88.73233162602591,14.840948599180724,1,0.08333333333333333,0,28.673233162602592
20,21,37.489777422433065,64.51352809494658,1,0.75,1,39.748977742243305
17,24,10.33613846790319,61.832224726591555,0,0.25,0,24.633613846790322
12,13,83.2826315816005,53.75362707579841,0,0.9583333333333334,0,27.92826315816005
7,7,26.337301614060454,64.02872783711429,1,0.375,1,28.233730161406047
13,1,71.2557776753164,5.618966634218943,1,0.3333333333333333,1,37.52557776753164
25,0,71.90829259325719,9.17837910773402,0,0.75,1,40.0
0,9,3.974646193731719,86.61913949624396,0,0.625,0,10.397464619373173
3,25,75.84505906836489,51.555707785717566,1,0.25,0,24.98450590683649
7,7,73.20463329788251,0.009938974046305171,0,0.875,0,22.92046332978825
23,6,69.84788417017666,71.50251083936493,0,0.5833333333333334,0,35.38478841701767
11,17,30.537434245471506,82.4418470365236,0,0.5416666666666666,0,21.85374342454715
12,12,53.423636656410146,37.45925094386824,1,0.16666666666666666,0,29.942363665641018
0,6,72.1292890521576,36.20661605717847,0,0.9583333333333334,0,17.21292890521576
24,15,68.94188399646545,59.73957198266413,0,0.5416666666666666,0,36.09418839964655
25,10,16.998277596647455,1.545847187391729,1,0.20833333333333334,0,36.69982775966474
3,20,21.71597471039444,28.570479318665697,1,0.875,0,19.571597471039446
10,10,16.451111864770347,68.94548306501504,0,0.5,0,19.645111186477035
3,12,69.29943756950713,76.90745289032927,0,0.9583333333333334,0,19.329943756950712
24,9,0.7200898381740306,16.483269802393167,1,0.4583333333333333,0,34.27200898381741
10,16,30.279623182779744,53.18178718401532,1,0.20833333333333334,0,26.027962318277975
11,2,22.258105225012297,60.807829071367635,0,0.041666666666666664,0,21.02581052250123
10,16,74.96261471433095,84.15283774647602,0,0.4583333333333333,0,25.496261471433094
8,18,56.647619369568105,2.15815303945166,1,0.16666666666666666,0,27.06476193695681
14,8,77.85717370756977,26.539632647096553,0,0.7083333333333334,1,33.98571737075698
2,19,12.549103088095327,52.83979729402043,0,0.7083333333333334,1,17.854910308809533
7,19,5.035577950570693,50.58049739425915,1,0.9166666666666666,0,21.10355779505707
3,2,70.82905935230069,68.02198038920467,0,0.4583333333333333,0,19.48290593523007
4,8,47.52670223035486,58.79489983766464,1,0.2916666666666667,1,27.952670223035486
22,17,68.28677304315197,26.512901330579936,1,0.25,0,39.4286773043152
12,15,29.472951017216868,84.81303022168044,0,0.3333333333333333,1,27.547295101721687
7,9,80.22030717677796,26.989303846941837,0,0.4166666666666667,0,23.6220307176778
4,17,7.781279368219284,82.48431429013722,1,0.4166666666666667,0,18.978127936821927
19,2,72.44246781609996,60.034088424346194,1,0.20833333333333334,0,37.44424678161
1,8,1.3753663928378945,75.84638809484356,1,0.3333333333333333,1,20.937536639283792
21,10,38.35513219178741,37.716590927562784,0,0.7916666666666666,0,30.63551321917874
13,14,32.20312600674974,51.34574005632496,0,0.5833333333333334,0,23.62031260067497
22,13,80.78266054486812,89.5983401637496,0,0.375,1,40.0
14,8,14.98368013769236,54.275642796159254,1,0.25,0,27.69836801376924
4,5,46.55890184292533,82.8146531311295,0,0.25,0,17.855890184292534
11,9,71.23930533742396,71.50494673391037,1,0.6666666666666666,1,35.92393053374239
19,1,30.781486816417402,26.460939710604325,1,0.75,1,38.27814868164174
0,9,89.4088481242453,1.696524153702581,0,0.2916666666666667,1,23.940884812424528
9,20,45.66201744865937,58.68690572853483,0,0.5416666666666666,0,21.76620174486594
2,18,47.78258077904766,85.57411445266787,1,0.875,0,21.378258077904768
3,18,34.33375574523453,63.97953118333393,0,0.5833333333333334,0,15.833375574523453
2,0,24.225837746416737,72.61112171912214,1,0.625,0,19.022583774641674
7,6,26.349949849332162,17.335731611025476,0,0.16666666666666666,0,18.234994984933216
20,15,19.15595355964887,81.04743150320346,0,0.4166666666666667,0,27.915595355964886
8,21,1.4026485680527856,23.486927402607513,0,0.8333333333333334,0,16.540264856805276
